secondsLeft,scoreDifference,yardsToEndzone,yOffsetAtSnap,motionSinceLineset,shiftSinceLineset,offenseFormation,receiverAlignment
2257,-14,15,0.15454545454545288,1,0,3,4
3273,-7,91,0.15999999999999917,1,1,0,7
1615,4,37,0.25545454545456114,1,1,4,6
293,21,10,0.3154545454545376,0,1,4,4
1067,11,75,0.29999999999998556,1,0,5,4
949,-2,16,0.9209090909091008,0,0,5,4
3290,-7,60,0.22090909090908636,1,0,4,6
2468,4,38,0.4927272727272742,0,1,5,6
1800,0,75,0.7100000000000157,1,1,5,6
3109,-7,45,0.8790909090909054,0,1,4,4
1861,-3,40,0.19181818181818047,0,0,4,6
3394,-3,75,0.2000000000000009,1,1,5,6
2647,-3,94,0.0554545454545454,1,1,4,4
1170,0,76,0.6090909090909093,1,1,5,4
954,-14,20,0.26454545454546197,0,1,4,4
893,7,80,0.974545454545457,1,1,5,6
759,15,52,0.9318181818181767,0,1,4,4
1818,7,64,0.2518181818181853,1,1,4,4
546,-11,36,0.12090909090910497,0,0,4,6
2574,-3,61,0.3418181818181862,1,1,0,7
3182,7,75,0.3409090909090909,0,1,4,4
2002,3,75,0.21181818181818038,1,1,3,3
900,11,64,0.04181818181817996,0,0,4,4
917,-2,42,0.029999999999998552,0,1,5,6
165,-29,71,0.23818181818181602,0,0,5,3
147,-2,57,0.6699999999999953,1,0,1,3
2503,-1,41,0.09909090909089648,1,1,1,3
140,-14,80,0.5263636363636366,0,1,5,4
2457,-15,56,0.522727272727283,1,0,0,6
1808,4,42,1.959999999999995,1,0,4,6
2913,0,64,0.3127272727272777,0,1,3,4
184,-24,50,0.23999999999999358,1,1,4,6
2344,8,51,1.074545454545454,0,1,4,6
1101,3,68,0.11454545454545371,1,0,3,6
2205,0,75,0.23545454545454836,1,0,4,6
1855,0,51,0.33181818181817974,0,0,4,4
2394,0,45,0.1254545454545502,0,0,0,7
1523,10,35,0.2636363636363719,1,0,5,3
1800,11,75,0.14454545454545487,0,1,5,6
790,-11,98,0.24363636363636168,1,0,5,3
1866,-6,53,0.29727272727272563,1,0,4,4
1230,-7,52,0.5827272727272595,1,0,5,6
533,2,66,0.1945454545454533,0,0,5,4
241,-16,27,0.014545454545454235,0,0,0,7
1859,14,51,0.2718181818181826,0,0,4,4
2487,-14,54,0.04181818181817996,0,1,5,4
1581,0,80,0.4836363636363643,0,1,5,4
2123,4,59,0.3118181818181876,0,1,1,3
2967,0,94,0.5227272727272727,0,1,1,3
1939,3,54,0.47000000000000147,0,1,5,6
2975,7,56,0.4636363636363657,1,0,5,4
935,-18,40,0.4954545454545444,0,1,1,3
1957,-7,75,0.06727272727272617,1,0,4,4
2418,3,41,0.5509090909090859,1,0,1,3
3244,0,61,0.6181818181818192,1,0,4,6
1626,10,14,1.1536363636363638,1,0,4,6
2980,0,85,0.4436363636363529,1,0,5,6
2575,-4,73,0.1827272727272719,1,1,4,6
1823,-28,63,0.5309090909090938,0,0,4,6
1613,-17,17,0.20454545454545486,0,1,5,6
749,-17,44,1.1336363636363609,0,0,4,4
3600,0,75,0.2781818181818132,1,1,4,4
1317,-11,75,0.42363636363636076,1,1,1,3
120,2,26,0.020909090909093854,1,1,4,4
569,-3,75,0.45454545454545453,1,0,5,4
3341,0,35,0.25636363636363835,1,1,5,6
2745,0,68,0.2690909090909098,1,0,4,4
2282,-7,37,0.6472727272727226,1,0,5,4
154,-10,83,0.206363636363636,0,0,0,7
1269,-8,18,0.849090909090912,0,0,5,4
2766,-4,71,1.0172727272727426,1,0,4,4
1839,-10,25,0.6045454545454564,0,0,4,6
287,-18,22,0.35999999999999877,1,0,4,4
857,-4,69,0.18454545454545207,0,0,4,4
2996,0,13,0.28636363636364465,1,1,3,4
2700,0,58,0.2736363636363628,0,0,5,6
3013,-3,51,0.24909090909090992,1,0,4,4
1686,3,41,0.47636363636363205,1,0,4,4
2428,-10,75,0.048181818181826035,1,0,4,4
372,21,48,0.15818181818180868,0,0,4,6
695,13,18,0.23272727272727198,0,1,4,4
1881,-3,19,0.4600000000000002,0,1,3,6
1155,-4,28,0.6509090909090905,0,1,3,4
2040,4,37,0.8981818181818177,1,1,3,4
2746,-13,59,0.7281818181818122,1,1,4,6
670,14,57,0.8536363636363624,0,1,4,4
854,5,75,0.6354545454545449,1,0,5,6
1794,3,74,0.10545454545453223,0,1,4,4
1893,4,65,1.0136363636363668,1,1,4,6
811,-2,23,0.6427272727272669,0,0,5,6
355,-8,64,0.3327272727272698,0,0,4,6
231,-8,63,0.38363636363636094,0,0,4,4
305,23,90,0.33545454545452974,1,0,1,3
2977,4,75,0.25909090909091115,1,1,4,6
2924,0,37,0.024545454545447723,1,1,3,6
2655,4,61,0.3945454545454574,1,0,4,4
363,10,10,0.056363636363635485,0,0,4,6
2382,1,99,0.2209090909090967,1,0,5,4
1915,-12,48,0.04272727272726487,1,0,4,6
1698,10,54,0.6090909090909132,0,0,4,4
3286,-7,79,0.41272727272727266,1,1,4,4
1187,-14,80,0.44545454545454466,1,0,4,3
1486,-20,75,0.3372727272727293,1,0,4,6
1814,3,27,0.5727272727272712,1,0,4,4
3428,0,53,0.11818181818182438,1,0,1,1
215,12,88,0.6509090909090912,0,0,4,4
3292,7,83,0.3709090909090914,1,1,5,4
900,21,40,0.48454545454546344,1,1,5,6
2440,-14,75,0.15181818181818263,1,0,5,4
949,0,26,0.04454545454545408,1,0,4,4
410,15,20,0.09909090909091199,0,0,4,6
900,0,66,0.06999999999998802,1,0,5,6
2127,1,21,0.43818181818181884,1,0,5,4
2209,10,36,0.2899999999999972,1,1,5,4
173,-3,58,0.442727272727268,1,0,5,4
915,0,76,0.002727272727280582,1,1,5,4
2449,0,60,0.4609090909090851,0,1,5,6
295,-13,63,0.09090909090909349,1,0,5,4
179,12,25,0.33181818181817974,0,0,4,4
1955,4,78,0.36363636363637397,1,0,5,6
120,-3,69,0.05090909090910662,0,0,4,6
887,-8,79,0.9054545454545487,1,1,4,4
359,-13,95,0.0963636363636314,0,0,4,4
2658,-7,66,0.13636363636363893,0,1,4,4
3321,0,67,0.4418181818181779,1,0,5,6
3329,0,23,0.03909090909090971,0,1,4,4
1793,-8,67,0.46454545454546614,1,1,5,6
2290,-14,39,0.04727272727273079,0,1,3,1
1920,0,65,0.4345454545454546,0,0,4,6
1200,-3,49,0.5709090909090936,0,1,5,4
1903,-17,75,0.30090909090908985,1,1,4,4
2079,-7,32,0.1700000000000004,0,1,0,7
2197,-17,75,0.38272727272727347,1,0,4,4
345,-17,69,0.32454545454545136,1,1,5,4
3160,-7,61,0.21272727272727046,1,0,0,7
1800,1,75,1.1481818181818282,1,1,4,3
2460,10,38,0.23818181818182893,1,0,5,3
1920,7,48,0.32363636363636383,1,0,0,7
975,21,75,0.8727272727272735,1,1,5,6
3442,0,45,0.08090909090908967,0,1,1,3
2157,-1,12,0.42454545454545406,0,1,5,6
465,-28,77,0.4099999999999992,1,0,5,4
1853,0,75,0.5863636363636302,1,0,4,4
310,-6,37,0.6245454545454575,1,1,5,6
250,6,59,0.2345454545454557,0,1,1,3
1265,24,59,0.3999999999999876,1,0,4,4
3470,7,44,0.19363636363636838,0,0,5,4
2324,0,34,0.2381818181818186,0,1,5,6
2363,-14,54,0.04181818181818513,1,1,4,4
647,4,69,0.0690909090909186,0,0,0,7
3278,0,38,0.003636363636365497,0,0,1,3
195,-6,52,0.08272727272726467,1,0,5,6
2164,4,75,0.2727272727272727,0,0,5,4
1424,-14,15,0.0963636363636314,0,0,4,4
2292,4,32,0.12636363636363512,1,0,4,4
1120,12,75,0.05818181818179627,0,1,1,3
1886,10,32,0.14090909090909712,1,0,5,4
708,-1,24,0.16363636363636208,0,1,2,4
3118,-7,68,0.07818181818179876,0,0,3,3
2712,-3,66,0.5409090909090899,0,1,4,4
830,4,40,0.3200000000000035,1,1,4,4
2749,0,38,0.40181818181818846,1,1,1,3
2414,4,65,0.3390909090909107,1,1,5,6
1603,18,68,0.3000000000000036,0,1,4,3
2353,7,75,0.8236363636363652,0,1,4,4
1321,18,38,0.3354545454545504,0,0,5,3
278,-6,75,0.6609090909090919,0,0,5,6
1525,11,46,0.8345454545454604,1,0,4,6
1140,-7,77,0.8018181818181657,1,1,4,4
287,28,75,0.17181818181818057,0,0,4,6
1130,-1,38,0.47999999999999754,1,0,3,4
2312,-4,38,0.18090909090909174,1,1,5,6
2693,1,52,0.11999999999999421,1,0,1,3
2539,0,55,0.29090909090908473,0,1,5,4
3274,6,20,0.3327272727272698,1,1,5,4
1488,-11,12,0.14545454545453718,1,1,5,4
2209,-7,43,0.6263636363636403,1,0,0,7
1669,7,16,0.0790909090909095,1,0,3,4
393,10,31,0.2899999999999998,0,0,4,4
2326,7,86,0.019090909090902063,1,0,0,7
425,-8,86,0.19999999999999993,0,0,4,4
789,3,67,0.30363636363637686,0,0,5,4
2151,0,94,0.3327272727272737,0,0,5,4
3491,0,55,0.5063636363636409,0,1,1,3
299,-10,55,0.11999999999998905,0,0,0,7
628,0,30,0.024545454545452892,1,0,5,4
2694,0,63,0.07636363636364184,0,0,5,6
549,14,75,0.19454545454546365,0,1,0,7
2913,6,57,0.02909090909090847,1,0,4,4
2653,-1,14,0.1490909090909085,1,1,4,4
376,14,13,0.08909090909090897,0,1,5,4
3066,-4,75,0.07181818181816818,1,0,5,4
3156,-4,75,0.05181818181817603,1,0,5,6
1920,0,67,0.46909090909090617,1,0,0,7
1005,0,59,0.6972727272727132,1,0,5,4
1950,10,56,0.5599999999999971,0,0,1,1
2132,-6,48,0.3745454545454498,1,0,4,4
2995,7,17,0.12000000000000068,1,1,5,6
1288,-9,64,0.12454545454545238,1,0,4,4
840,-13,55,0.5436363636363705,1,1,5,4
3104,-3,25,0.49636363636362935,0,0,5,3
1823,6,88,0.0999999999999814,0,0,4,4
3600,0,75,0.5099999999999909,1,1,4,6
2374,14,28,0.4272727272727211,0,1,1,3
3435,0,64,0.44181818181818305,0,1,4,4
1821,-7,75,0.2763636363636434,0,0,4,4
1357,-5,19,0.29999999999999977,1,1,5,4
431,-17,80,0.44909090909091015,0,1,5,4
2667,7,49,0.0009090909090952499,0,0,4,3
2100,-7,21,2.3363636363636404,0,0,4,6
1901,-8,67,0.14090909090909712,1,0,4,4
1800,0,75,0.44636363636363346,1,1,5,6
1674,2,17,0.12636363636363643,1,1,1,3
1667,-17,79,0.4045454545454535,1,1,4,4
3083,3,31,0.22636363636363718,0,0,1,3
3600,0,75,0.3609090909090934,1,1,3,1
3306,0,50,0.34727272727272146,1,0,1,3
1990,-7,33,0.34090909090909866,0,1,4,4
3523,0,47,0.6572727272727341,0,1,4,6
1644,0,46,0.3636363636363585,1,1,4,6
214,-3,75,0.4909090909090785,1,1,5,6
2533,-7,22,0.5654545454545453,1,1,3,6
2130,0,57,0.5727272727272686,0,0,5,6
176,-15,52,0.7145454545454558,0,1,4,6
1880,-6,26,0.30818181818181695,1,0,4,4
3600,0,75,0.12181818181817437,1,1,4,4
2562,7,61,0.1309090909090907,1,1,1,3
1673,-18,75,0.7627272727272728,1,1,5,6
133,-1,52,0.20000000000000415,1,0,4,6
1680,6,85,0.17181818181818284,0,1,1,3
3208,0,68,0.2027272727272744,1,0,5,6
292,3,65,0.5845454545454551,1,1,5,6
697,7,62,0.695454545454546,1,0,4,6
773,-6,67,0.23090909090909018,0,0,4,4
384,3,27,0.3645454545454589,1,0,5,4
1800,-6,75,0.37272727272726447,0,1,4,6
3458,0,30,0.2109090909090903,0,0,1,1
1735,-3,63,0.7981818181818234,0,0,5,4
2163,11,45,0.16454545454544442,1,1,5,6
2254,3,50,0.25818181818182107,0,1,5,6
2975,-4,63,0.6727272727272706,0,0,5,4
815,-13,79,0.08272727272727275,1,0,5,6
3438,0,41,0.09909090909090681,1,1,5,4
2358,-10,83,0.31000000000000033,1,1,4,4
2695,-7,75,0.08181818181818298,0,1,5,3
840,3,16,0.1527272727272785,0,1,3,3
3340,0,43,0.08818181818182066,1,0,4,6
1493,-3,57,0.3554545454545426,1,0,4,4
950,-3,23,0.22454545454543637,1,0,4,6
3427,6,62,0.05363636363636653,1,0,4,3
435,-18,72,0.358181818181818,1,0,5,6
861,10,54,0.09636363636363657,0,0,4,6
1617,-3,25,0.25181818181818144,0,1,3,6
2585,3,15,0.2927272727272752,1,1,5,6
2412,-7,25,0.17454545454546117,0,0,4,3
3055,3,33,0.30181818181817605,1,0,1,3
1822,-14,63,0.22181818181818677,0,1,4,4
671,0,78,0.45545454545454594,0,0,4,4
143,3,43,0.007272727272725826,1,0,4,6
3091,7,33,0.21909090909089587,1,0,5,4
3284,3,33,0.33727272727272023,0,0,5,6
3214,-7,18,0.1327272727272728,1,1,5,4
1196,-2,69,0.5227272727272727,1,0,4,6
2537,4,48,0.765454545454552,0,0,5,6
2838,7,20,0.19090909090909136,0,1,1,3
577,19,61,0.3972727272727225,0,1,4,4
2247,14,64,0.3809090909090933,1,0,5,4
3237,7,34,0.4490909090909115,1,0,4,6
3263,-7,83,0.02181818181819298,1,1,4,4
660,13,76,0.03545454545455455,0,0,5,4
974,-17,35,0.646363636363635,1,1,4,4
1580,-11,73,0.8781818181818359,0,1,3,3
916,0,17,0.19909090909090985,1,1,5,6
3457,0,31,0.2827272727272688,1,1,0,7
2920,7,23,0.4627272727272756,0,1,4,6
1800,-3,75,0.4018181818181781,1,0,5,6
3033,4,43,0.21727272727272345,1,0,1,3
1841,-17,56,0.26000000000000123,0,0,4,6
3594,0,71,0.16181818181818192,1,1,1,3
1825,1,63,0.26000000000000123,1,0,0,7
1126,2,57,0.02272727272726756,1,1,5,4
2128,-14,28,0.09363636363636374,0,1,5,4
1513,-11,16,0.532727272727272,0,0,4,4
1822,7,75,0.5299999999999998,0,0,4,6
1342,3,75,0.3445454545454538,0,0,5,6
258,-11,24,0.7190909090909088,0,0,4,6
2731,17,53,0.5354545454545442,0,0,4,4
3531,0,56,0.2927272727272752,1,1,5,6
1862,-11,87,0.4918181818181815,1,1,4,6
2460,6,83,0.26090909090909037,1,0,5,4
1263,-21,80,0.0799999999999999,0,1,3,6
284,10,30,0.11454545454545371,0,0,5,6
921,17,37,0.22545454545455226,0,0,4,6
255,-6,50,0.8109090909090871,1,0,5,4
3227,0,61,0.08090909090909225,0,1,5,3
423,14,81,0.44272727272727247,0,1,4,4
1666,11,79,0.4736363636363566,0,1,4,6
1873,-3,63,0.0872727272727254,1,0,4,4
3380,0,35,0.4799999999999924,1,0,5,6
445,-7,75,0.004545454545454287,1,0,4,6
3600,0,75,0.30090909090907564,1,1,5,6
697,8,39,0.5581818181818169,0,1,3,4
2090,10,75,0.7636363636363602,1,0,1,3
2617,-11,71,0.8290909090909082,1,0,4,6
2899,-7,82,0.4981818181818179,0,0,5,4
1792,4,52,0.41545454545455,1,0,4,3
889,-18,90,0.15818181818181773,0,1,4,4
235,22,60,0.2881818181818248,0,0,0,7
1299,-14,90,0.37636363636363707,0,1,3,1
3174,0,36,0.060909090909092356,1,0,0,7
289,-3,41,0.2627272727272715,0,0,1,3
1180,10,55,0.4518181818181843,1,1,1,3
1506,3,21,0.33181818181820044,0,1,1,3
959,-13,89,0.014545454545454882,0,0,4,4
518,16,62,0.017272727272727065,1,0,4,4
2268,-4,70,0.27909090909091105,1,0,4,6
2811,-4,69,0.4599999999999989,1,1,4,3
3526,0,66,0.5190909090909124,1,1,5,4
3088,0,60,0.14090909090909454,1,0,4,6
1890,0,35,0.49999999999999484,1,1,4,6
2820,6,95,0.15454545454545868,0,1,1,3
1800,-11,75,0.3754545454545463,1,0,4,4
811,-3,34,0.14545454545454237,0,0,5,6
3466,0,15,0.37909090909090987,0,1,3,3
1290,-24,67,0.367272727272724,1,1,5,6
1825,0,75,0.3063636363636471,0,1,4,4
2839,0,75,0.21636363636363465,0,0,5,6
2997,0,45,0.46454545454545576,0,0,4,4
1003,-21,43,0.523636363636368,1,1,1,3
1917,-28,68,0.34181818181818097,0,0,4,4
2184,-10,44,0.14272727272727728,0,0,4,4
1714,7,65,0.03999999999999721,1,0,1,3
448,0,44,0.1463636363636376,1,0,3,6
411,-16,54,0.11636363636363906,0,0,4,4
589,-14,20,0.47363636363636696,0,0,4,4
217,7,75,0.12545454545454246,0,0,5,4
1840,-14,75,0.20363636363636448,1,0,4,6
1674,0,69,0.04363636363636529,1,1,5,4
1663,3,71,0.11727272727272396,1,0,5,4
1814,-18,75,0.7363636363636371,0,0,4,6
121,-23,28,0.12454545454545238,0,0,4,4
1884,-13,64,1.2963636363636304,1,0,4,6
601,17,57,1.5954545454545517,0,1,4,4
2494,0,51,0.27000000000000246,1,0,3,4
3053,-3,89,0.06545454545455827,1,0,1,3
2099,-10,57,0.3618181818181835,0,1,5,4
2311,1,87,0.8300000000000203,1,1,4,4
405,7,29,0.6290909090909079,1,0,4,4
1311,-12,75,0.7909090909090899,1,1,1,1
1767,11,60,0.09000000000000083,1,0,4,4
2005,-17,50,0.077272727272719,1,0,4,4
1838,-7,24,0.6854545454545421,0,1,4,4
2750,1,59,0.5136363636363565,1,0,4,4
949,24,14,0.2618181818181814,1,1,4,6
287,8,61,0.3818181818181834,0,0,4,6
3301,-3,81,0.15272727272727335,1,0,5,6
134,2,80,0.5681818181818179,1,0,4,4
2561,6,61,0.33181818181819006,1,0,4,4
185,-17,59,0.07000000000000352,0,0,4,6
1882,-11,66,0.4809090909090876,0,0,4,4
635,12,75,0.20909090909090883,1,0,4,4
705,0,47,0.43272727272727707,1,1,5,4
271,-8,81,0.27454545454546325,0,1,4,4
2006,-13,75,0.6127272727272722,0,1,5,4
2513,-10,37,0.519090909090897,1,1,5,4
3415,0,33,0.36818181818181406,0,1,4,4
1795,3,75,0.24363636363636684,0,1,4,4
3097,-3,33,1.1009090909090922,0,0,4,6
2991,7,64,0.4036363636363634,1,0,4,3
1202,-6,19,0.1209090909090914,0,1,5,4
2469,11,70,0.2454545454545457,1,1,0,7
1685,0,48,0.04818181818181053,1,1,4,4
2648,7,68,0.003636363636365497,0,1,5,4
2412,0,35,0.23636363636363844,1,1,5,4
3347,0,84,0.18181818181817147,0,1,5,3
3257,7,75,0.6581818181818087,0,1,3,6
2019,-21,77,0.9263636363636362,1,1,4,6
2059,-11,84,0.1881818181818124,1,0,5,4
931,-17,43,0.036363636363634294,0,0,0,7
1815,-11,45,0.11727272727272914,0,1,4,6
552,12,47,0.06000000000000744,1,0,4,4
1026,4,75,0.5954545454545517,0,0,4,6
1980,0,35,0.9409090909090878,0,0,4,4
3596,0,82,0.6318181818181756,1,1,4,3
789,-1,43,0.06272727272727768,0,1,5,4
1717,3,82,0.18181818181818182,0,0,4,4
373,9,75,0.1345454545454549,1,0,5,6
792,4,30,0.47090909090909155,1,0,4,4
1947,4,97,0.7018181818181817,0,0,1,3
127,-2,60,0.15909090909090393,1,0,5,6
611,-13,38,0.2772727272727283,1,1,4,4
2992,-4,80,0.24909090909090797,0,1,5,6
1708,1,27,0.1245454545454653,0,1,5,6
1901,-7,62,0.14545454545454495,1,0,4,4
934,-3,66,0.24090909090909918,1,0,5,4
1850,-1,21,0.36272727272726324,0,0,4,4
1263,-13,75,0.4145454545454496,0,1,5,4
2025,1,88,0.1663636363636362,1,1,0,7
1920,6,63,1.004545454545453,0,0,4,4
173,0,52,0.40727272727271857,0,1,4,3
1259,1,69,1.061818181818198,0,1,4,6
1843,7,13,0.154545454545454,1,0,4,6
998,-16,75,0.7372727272727272,0,1,4,4
2178,-10,31,0.1700000000000004,1,0,4,6
216,-7,75,0.548181818181826,0,0,4,6
2394,0,82,0.19636363636363832,0,0,1,3
3196,7,74,0.6590909090908987,0,1,5,4
2860,0,29,0.6727272727272733,1,0,3,3
3511,0,78,0.46000000000000535,0,0,0,7
149,-1,93,0.6409090909090932,0,0,4,4
3477,0,67,0.7881818181818196,0,0,5,4
569,3,21,0.09727272727272665,1,0,4,4
2574,11,42,0.5281818181818184,0,0,5,4
2078,-3,35,0.3981818181818074,1,0,5,6
2829,3,75,0.2618181818181814,1,0,4,4
2188,-6,24,0.4727272727272769,0,1,5,6
3137,-3,34,0.3045454545454566,1,1,1,3
676,-5,79,0.5490909090909057,1,1,4,6
1606,-3,82,0.2936363636363621,0,0,0,7
1718,3,74,0.3545454545454538,0,0,5,6
1953,-3,42,0.31090909090909236,0,1,1,2
2696,8,85,0.2727272727272727,0,1,4,6
3538,0,80,0.6527272727272717,1,0,5,4
3441,0,67,0.13636363636363635,1,1,4,4
3594,0,75,0.6027272727272827,1,0,5,6
2700,4,18,0.30636363636363645,1,0,1,3
782,10,31,0.2136363636363657,0,1,4,4
611,6,64,0.23090909090909537,1,1,4,4
959,30,32,0.32363636363636644,0,0,4,4
2926,14,75,0.29636363636363616,1,1,4,4
1852,4,18,0.12545454545455537,1,0,4,6
814,9,59,0.48636363636363583,0,1,5,4
1452,8,34,0.2827272727272843,1,0,4,4
416,21,75,0.290000000000005,0,1,4,4
1800,-17,75,0.4154545454545293,0,0,5,4
1242,-4,74,0.0654545454545376,0,1,1,3
222,0,20,0.06181818181816694,0,0,4,4
1880,-10,45,0.24727272727272975,1,0,4,4
1685,10,68,0.10909090909091322,1,1,4,6
3282,3,61,0.016363636363647318,1,1,4,4
1706,-6,60,0.0036363636363551614,0,1,3,6
3512,0,90,0.2727272727272727,1,1,5,4
1800,4,75,0.13363636363636094,0,1,4,6
712,-13,84,0.11909090909090848,1,0,4,4
2180,-7,29,0.7418181818181789,1,0,4,6
807,-4,76,0.4590909090909127,0,0,5,6
1079,30,64,0.06454545454545785,1,0,4,4
1983,13,80,0.25454545454547106,1,0,3,6
3600,0,75,0.020909090909092563,1,0,4,6
3184,-3,27,0.0718181818181785,1,1,4,6
331,-7,16,0.9245454545454534,0,0,4,6
2858,0,49,0.172727272727281,1,0,4,4
2233,-4,32,0.3372727272727254,1,0,4,6
2458,-1,81,0.2772727272727128,1,1,4,6
151,-9,46,0.26000000000000123,0,1,1,3
2282,4,66,0.43090909090910207,1,0,5,4
1730,-17,55,0.11545454545454897,0,1,1,3
2487,5,49,0.017272727272732234,0,1,5,4
368,2,44,0.3963636363636324,0,1,5,3
1681,-13,65,0.26363636363636156,0,1,5,6
3089,0,59,0.9654545454545459,1,1,1,3
3065,0,59,1.0554545454545519,0,1,5,6
3474,-7,48,0.19090909090909813,1,1,4,4
3019,0,58,0.08090909090909483,0,1,4,4
278,-2,75,0.6990909090909347,0,0,4,6
2570,4,75,0.3063636363636471,0,1,5,4
1214,15,17,0.39818181818182813,1,1,5,4
1116,4,65,0.17999999999999908,0,0,5,6
3041,7,43,0.14454545454545228,0,1,4,4
792,0,47,0.16909090909091032,1,0,5,6
182,-29,82,0.2572727272727268,0,0,5,3
2121,8,13,0.5154545454545449,1,0,4,6
1680,-4,56,0.47545454545454197,1,0,4,4
713,-35,42,0.507272727272731,0,0,4,6
543,0,14,0.1372727272727274,1,1,5,6
2552,14,60,0.11636363636363906,1,0,5,6
1710,-11,63,0.1427272727272747,0,0,4,6
610,10,36,0.30727272727272686,0,0,5,4
2489,0,50,0.5872727272727306,0,1,5,4
2840,7,47,0.27636363636363304,0,0,4,4
3442,0,67,0.20363636363636187,0,1,5,6
881,-11,77,0.5581818181818066,1,0,0,7
1104,11,91,0.4409090909090904,0,1,1,3
2136,3,11,0.11818181818181922,0,0,5,4
747,0,62,0.6645454545454522,0,0,5,4
2248,4,80,0.4490909090909037,1,0,4,6
267,21,41,0.12363636363636488,1,0,4,4
1864,1,90,0.09454545454545124,1,1,0,7
504,0,45,0.3127272727272777,1,1,4,4
364,-7,34,0.053636363636361366,1,1,1,2
597,12,62,0.7218181818181816,1,0,4,3
3600,0,75,0.0172727272727219,1,1,5,3
1231,-7,75,0.07727272727272934,1,0,4,6
673,15,18,0.16454545454545377,0,0,4,6
3529,0,63,0.056363636363647114,1,1,4,4
875,-4,41,0.45272727272727953,0,1,4,6
1207,-3,82,0.010909090909080987,1,1,4,4
1953,-13,71,0.07727272727272676,1,1,1,3
2944,7,78,0.3981818181818074,1,1,4,4
2611,0,82,0.06999999999999834,1,0,5,6
138,7,72,0.34272727272728143,0,1,4,4
3158,-7,11,0.0518181818181967,0,1,4,4
775,13,93,0.609999999999993,1,0,5,4
3594,0,45,0.5099999999999961,0,0,5,4
2750,-7,14,0.430000000000001,1,1,5,6
3600,0,75,0.22727272727271694,1,0,0,7
2413,-4,75,0.5381818181817938,0,0,5,4
2293,7,23,0.14545454545454753,0,0,4,6
3200,0,58,0.8363636363636405,0,1,4,6
631,-16,31,1.1927272727272744,0,0,4,6
274,10,32,0.13363636363636353,1,0,0,8
3203,-7,56,0.7618181818181763,0,0,4,6
1763,-5,52,0.3954545454545475,1,1,5,4
1386,1,68,0.3927272727272721,1,1,5,4
2303,-4,47,0.2909090909090899,0,1,4,6
1884,0,36,0.08090909090908967,1,1,4,4
2265,-11,49,0.6827272727272718,0,0,5,4
2193,-4,10,0.24454545454545434,0,0,1,3
1078,-7,75,0.3099999999999984,1,0,5,6
224,19,58,0.4045454545454535,1,0,4,4
3363,3,75,0.06636363636363801,1,1,1,3
399,3,57,0.08636363636364566,0,0,5,6
1417,-6,85,0.22181818181817645,1,0,4,6
2585,7,40,0.03363636363636405,1,0,4,4
754,0,73,0.235454545454538,1,0,5,3
566,4,35,0.44363636363637354,1,0,4,4
415,11,75,0.07272727272725826,1,1,4,4
1425,3,52,0.13818181818182687,0,0,4,4
3044,0,55,0.5390909090909148,1,1,5,4
1853,4,35,0.47363636363636696,1,0,4,4
1170,-10,64,0.24636363636363967,0,0,5,4
3600,0,75,0.3845454545454562,1,1,5,4
1879,-4,51,0.27999999999999853,0,0,4,6
2874,14,51,0.023636363636367976,1,0,5,6
2901,0,76,0.013636363636371905,1,0,5,4
2535,7,11,0.859999999999993,0,1,4,4
508,19,44,0.2154545454545407,1,0,4,4
1285,-1,62,0.0872727272727254,0,1,3,3
3463,7,75,0.45363636363636445,1,0,4,4
1817,7,52,0.8545454545454525,1,0,4,6
2475,0,45,0.3754545454545399,0,0,5,6
1840,14,34,0.3718181818181744,0,0,4,6
1370,4,80,0.4218181818181806,1,0,4,4
2571,10,78,0.5445454545454657,0,0,5,4
1906,4,70,0.12727272727273553,0,1,4,6
1066,9,95,0.2481818181818095,0,0,5,3
648,4,90,0.08545454545454008,0,1,1,3
3135,-7,46,0.3063636363636368,1,0,5,6
2929,0,16,0.26636363636364213,1,0,4,4
251,0,21,0.66999999999999,0,1,1,3
371,21,24,0.6627272727272694,1,1,4,6
1397,6,62,0.06545454545454793,0,0,5,6
2052,-22,82,0.18727272727273264,1,1,0,7
2827,3,64,0.15999999999999917,1,1,4,4
622,10,78,0.9263636363636413,1,0,5,6
2964,-7,21,0.09272727272727366,1,1,1,3
2404,0,79,0.22090909090909025,0,1,5,4
137,-8,36,0.23636363636363586,0,0,4,6
346,4,11,0.03545454545454551,0,1,4,3
415,-7,69,0.1890909090909128,1,1,4,4
1444,-15,68,0.3845454545454562,1,0,5,6
1892,-11,39,0.15090909090909319,0,0,4,6
2627,3,41,0.31090909090909497,1,0,5,4
2088,-7,60,0.2563636363636409,1,1,4,3
2419,0,73,0.3618181818181835,0,0,5,6
2091,7,82,0.727272727272728,1,0,5,4
120,-17,35,0.18454545454545465,0,0,4,4
1384,7,75,0.19181818181818305,1,1,5,4
2789,0,55,0.24545454545454443,1,1,5,4
2528,-3,83,0.1209090909090901,1,0,4,6
2659,10,45,0.23090909090909276,1,0,4,6
1016,-6,24,0.39818181818181775,1,0,4,4
1649,-5,33,0.023636363636365395,0,0,4,4
2422,0,54,0.2545454545454556,1,1,3,6
2158,21,49,0.07818181818181942,0,1,4,6
3508,0,80,0.21999999999999886,1,1,3,6
260,10,16,0.40363636363635824,0,0,4,4
3269,7,70,0.10999999999999814,1,0,4,4
